TableOnFileGroup	Schema Name	Table Name	Data Element	OrdinalPosition	Data Type	Max Len	Prec	Scale	Identity	NOT NULL	References	Default Value
NULL	dbo	Carbon and Extractions_size_fraction	c_pyp	19	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_size_fraction	fe_pyp	20	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_size_fraction	al_pyp	21	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_size_fraction	mn_pyp	22	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Carbon and Extractions_without_Method_Code	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Carbon and Extractions_without_Method_Code	prep_code	3	varchar	64	          	          				
NULL	dbo	Carbon and Extractions_without_Method_Code	c_tot	4	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	n_tot	5	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	s_tot	6	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	oc	7	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	c_n_ra	8	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	fe_dith	9	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	al_dith	10	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	mn_dith	11	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	al_fe_ox	12	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	optd_ox	13	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	fe_ox	14	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	al_ox	15	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	mn_ox	16	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	si_ox	17	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	c_pyp	18	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	fe_pyp	19	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	al_pyp	20	decimal	          	10	3				
NULL	dbo	Carbon and Extractions_without_Method_Code	mn_pyp	21	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Carbon_and_Extractions	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Carbon_and_Extractions	prep_code	3	varchar	64	          	          				
NULL	dbo	Carbon_and_Extractions	c_tot	4	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	c_tot_code	5	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	n_tot	6	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	n_tot_code	7	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	s_tot	8	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	s_tot_code	9	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	oc	10	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	oc_code	11	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	c_n_ra	12	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	fe_dith	13	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	fe_dith_code	14	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	al_dith	15	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	al_dith_code	16	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	mn_dith	17	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	mn_dith_code	18	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	al_fe_ox	19	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	optd_ox	20	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	optd_ox_code	21	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	fe_ox	22	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	fe_ox_code	23	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	al_ox	24	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	al_ox_code	25	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	mn_ox	26	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	mn_ox_code	27	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	si_ox	28	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	si_ox_code	29	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	c_pyp	30	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	c_pyp_code	31	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	fe_pyp	32	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	fe_pyp_code	33	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	al_pyp	34	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	al_pyp_code	35	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions	mn_pyp	36	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions	mn_pyp_code	37	varchar	12	          	          				
NULL	dbo	Carbon_and_Extractions_old	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Carbon_and_Extractions_old	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Carbon_and_Extractions_old	prep_code	3	varchar	64	          	          				
NULL	dbo	Carbon_and_Extractions_old	c_tot	4	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	n_tot	5	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	s_tot	6	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	oc	7	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	c_n_ra	8	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	fe_dith	9	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	al_dith	10	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	mn_dith	11	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	al_fe_ox	12	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	optd_ox	13	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	fe_ox	14	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	al_ox	15	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	mn_ox	16	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	si_ox	17	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	c_pyp	18	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	fe_pyp	19	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	al_pyp	20	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_old	mn_pyp	21	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Carbon_and_Extractions_with_Method_Code	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Carbon_and_Extractions_with_Method_Code	prep_code	3	varchar	64	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	c_tot	4	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	c_tot_code	5	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	n_tot	6	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	n_tot_code	7	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	s_tot	8	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	s_tot_code	9	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	oc	10	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	oc_code	11	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	c_n_ra	12	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_dith	13	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_dith_code	14	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_dith	15	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_dith_code	16	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_dith	17	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_dith_code	18	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_fe_ox	19	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	optd_ox	20	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	optd_ox_code	21	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_ox	22	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_ox_code	23	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_ox	24	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_ox_code	25	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_ox	26	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_ox_code	27	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	si_ox	28	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	si_ox_code	29	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	c_pyp	30	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	c_pyp_code	31	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_pyp	32	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	fe_pyp_code	33	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_pyp	34	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	al_pyp_code	35	varchar	60	          	          				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_pyp	36	decimal	          	10	3				
NULL	dbo	Carbon_and_Extractions_with_Method_Code	mn_pyp_code	37	varchar	60	          	          				
NULL	dbo	CEC and Bases	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	CEC and Bases	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	CEC and Bases	prep_code	3	varchar	64	          	          				
NULL	dbo	CEC and Bases	ca_nh4	4	decimal	          	10	3				
NULL	dbo	CEC and Bases	ca_neutral_salt	5	decimal	          	10	3				
NULL	dbo	CEC and Bases	mg_nh4	6	decimal	          	10	3				
NULL	dbo	CEC and Bases	mg_neutral_salt	7	decimal	          	10	3				
NULL	dbo	CEC and Bases	na_nh4	8	decimal	          	10	3				
NULL	dbo	CEC and Bases	na_neutral_salt	9	decimal	          	10	3				
NULL	dbo	CEC and Bases	k_nh4	10	decimal	          	10	3				
NULL	dbo	CEC and Bases	k_neutral_salt	11	decimal	          	10	3				
NULL	dbo	CEC and Bases	base_sum	12	decimal	          	10	3				
NULL	dbo	CEC and Bases	acid_tea	13	decimal	          	10	3				
NULL	dbo	CEC and Bases	al_kcl	14	decimal	          	10	3				
NULL	dbo	CEC and Bases	mn_kcl	15	decimal	          	10	3				
NULL	dbo	CEC and Bases	cec_sum	16	decimal	          	10	3				
NULL	dbo	CEC and Bases	cec_nh4	17	decimal	          	10	3				
NULL	dbo	CEC and Bases	cec_nhcl	18	decimal	          	10	3				
NULL	dbo	CEC and Bases	ecec	19	decimal	          	10	3				
NULL	dbo	CEC and Bases	al_sat	20	decimal	          	10	3				
NULL	dbo	CEC and Bases	bsecat	21	decimal	          	10	3				
NULL	dbo	CEC and Bases	bsesat	22	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	CEC and Bases_size_fraction	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	CEC and Bases_size_fraction	prep_code	3	varchar	64	          	          				
NULL	dbo	CEC and Bases_size_fraction	analyzed_size_frac	4	varchar	128	          	          				
NULL	dbo	CEC and Bases_size_fraction	ca_nh4	5	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	ca_neutral_salt	6	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	mg_nh4	7	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	mg_neutral_salt	8	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	na_nh4	9	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	na_neutral_salt	10	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	k_nh4	11	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	k_neutral_salt	12	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	base_sum	13	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	acid_tea	14	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	al_kcl	15	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	mn_kcl	16	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	cec_sum	17	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	cec_nh4	18	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	cec_nhcl	19	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	ecec	20	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	al_sat	21	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	bsecat	22	decimal	          	10	3				
NULL	dbo	CEC and Bases_size_fraction	bsesat	23	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	CEC_and_Bases	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	CEC_and_Bases	prep_code	3	varchar	64	          	          				
NULL	dbo	CEC_and_Bases	ca_nh4	4	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	ca_neutral_salt	5	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	mg_nh4	6	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	mg_neutral_salt	7	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	na_nh4	8	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	na_neutral_salt	9	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	k_nh4	10	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	k_neutral_salt	11	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	base_sum	12	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	acid_tea	13	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	al_kcl	14	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	mn_kcl	15	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	cec_sum	16	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	cec_nh4	17	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	cec_nhcl	18	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	ecec	19	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	al_sat	20	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	bsecat	21	decimal	          	10	3				
NULL	dbo	CEC_and_Bases	bsesat	22	decimal	          	10	3				
NULL	dbo	cectier11list	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	cectier11list	result_key	2	int	          	10	0		NOT NULL		
NULL	dbo	cectier11list	result_type	3	varchar	128	          	          		NOT NULL		
NULL	dbo	cectier11list	result_source_key	4	int	          	10	0		NOT NULL		
NULL	dbo	cectier11list	analyte_key	5	int	          	10	0		NOT NULL		
NULL	dbo	cectier11list	prep_key	6	int	          	10	0				
NULL	dbo	cectier11list	result_value	7	varchar	128	          	          				
NULL	dbo	cectier11list	procedure_key	8	int	          	10	0				
NULL	dbo	cectier11list	analyzed_size_frac	9	varchar	128	          	          				
NULL	dbo	cectier11list	analyte_abbrev	10	varchar	25	          	          		NOT NULL		
NULL	dbo	cectier11list	prep_abbrev	11	varchar	64	          	          				
NULL	dbo	cectier11list	prep_code	12	varchar	64	          	          				
NULL	dbo	cectier11list	analyte_format	13	varchar	20	          	          		NOT NULL		
NULL	dbo	cectier11list	site_key	14	int	          	10	0				
NULL	dbo	cectier11list	layer_key	15	int	          	10	0		NOT NULL		
NULL	dbo	Chemical_Properties	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Chemical_Properties	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Chemical_Properties	prep_code	3	varchar	64	          	          				
NULL	dbo	Chemical_Properties	ca_nh4_ph_7	4	decimal	          	10	2				
NULL	dbo	Chemical_Properties	ca_nh4_ph_7_method	5	varchar	12	          	          				
NULL	dbo	Chemical_Properties	mg_nh4_ph_7	6	decimal	          	10	2				
NULL	dbo	Chemical_Properties	mg_nh4_ph_7_method	7	varchar	12	          	          				
NULL	dbo	Chemical_Properties	na_nh4_ph_7	8	decimal	          	10	2				
NULL	dbo	Chemical_Properties	na_nh4_ph_7_method	9	varchar	12	          	          				
NULL	dbo	Chemical_Properties	k_nh4_ph_7	10	decimal	          	10	2				
NULL	dbo	Chemical_Properties	k_nh4_ph_7_method	11	varchar	12	          	          				
NULL	dbo	Chemical_Properties	sum_of_nh4_ph_7_Ext_bases	12	decimal	          	10	2				
NULL	dbo	Chemical_Properties	acidity_bacl2_tea_ph_8_2	13	decimal	          	10	2				
NULL	dbo	Chemical_Properties	acidity_bacl2_tea_ph_82_method	14	varchar	12	          	          				
NULL	dbo	Chemical_Properties	aluminum_kcl_extractable	15	decimal	          	10	2				
NULL	dbo	Chemical_Properties	aluminum_kcl_extract_method	16	varchar	12	          	          				
NULL	dbo	Chemical_Properties	manganese_kcl_extractable	17	decimal	          	10	2				
NULL	dbo	Chemical_Properties	manganese_kcl_extract_method	18	varchar	12	          	          				
NULL	dbo	Chemical_Properties	iron_kcl_extractable	19	decimal	          	10	2				
NULL	dbo	Chemical_Properties	iron_kcl_extractable_method	20	varchar	12	          	          				
NULL	dbo	Chemical_Properties	sum_of_cations_cec_pH_8_2	21	decimal	          	10	2				
NULL	dbo	Chemical_Properties	cec_nh4_ph_7	22	decimal	          	10	2				
NULL	dbo	Chemical_Properties	cec_nh4_ph_7_method	23	varchar	12	          	          				
NULL	dbo	Chemical_Properties	ecec_base_plus_aluminum	24	decimal	          	10	2				
